Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Disease R-HSA-1643685,5/1736,0.8092323844336314,0.8691755240213079,0,0,0.7298286154438668,0.1544822057279813,RAMP2;BCL2A1;S100A1;CDKN2A;DKK1
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",1/523,0.8705258256622316,0.9292729672713392,0,0,0.4890350877192982,0.0678085551068105,CDKN2A
Reactome_2022,Nervous System Development R-HSA-9675108,1/545,0.881336847941011,0.9350768996447312,0,0,0.4687258126934984,0.0592072786101659,MPZ
Reactome_2022,Hemostasis R-HSA-109582,1/576,0.8950736238915907,0.9438958215584048,0,0,0.442745995423341,0.0490780848920934,JCHAIN
Reactome_2022,Membrane Trafficking R-HSA-199991,1/599,0.904239365691088,0.9478171664472848,0,0,0.42521123041718,0.0428022593483336,MPZ
Reactome_2022,Cell Cycle R-HSA-1640170,1/654,0.9230751478363124,0.9565300367948808,0,0,0.3882888691867494,0.0310804391982711,CDKN2A
Reactome_2022,Developmental Biology R-HSA-1266738,2/1073,0.9235462424226436,0.9565300367948808,0,0,0.4693930905695611,0.0373329013846876,MPZ;DKK1
Reactome_2022,Transport Of Small Molecules R-HSA-382551,1/706,0.9374991720436444,0.9635241594204188,0,0,0.3586786114221724,0.0231489039132561,PLTP
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,1/722,0.9413741787440876,0.9635241594204188,0,0,0.3504270384699613,0.0211709019858484,CDKN2A
Reactome_2022,Generic Transcription Pathway R-HSA-212436,2/1190,0.9481424793604908,0.9647765579457624,0,0,0.4205387205387205,0.0223938943356476,CDKN2A;MPZ
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,2/1312,0.9657506215268647,0.976980279916712,0,0,0.3788905852417303,0.0132041981712696,CDKN2A;MPZ
Reactome_2022,Infectious Disease R-HSA-5663205,1/961,0.9776070045458658,0.9787398349986628,0,0,0.2599095394736842,0.0058863079353081,RAMP2
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,2/1449,0.9787398349986628,0.9787398349986628,0,0,0.3404929739691315,0.0073169956490814,CDKN2A;MPZ
KEGG_2021_Human,Classical Antibody-Mediated Complement Activation R-HSA-173623,3/6,1.088205758812529e-06,0.0001893478020333801,0,0,269.1891891891892,3696.231456651824,C1QB;C1QA;C1QC
KEGG_2021_Human,Creation Of C4 And C2 Activators R-HSA-166786,3/14,1.9370903614995697e-05,0.0016852686145046,0,0,73.38574938574939,796.3629569265256,C1QB;C1QA;C1QC
KEGG_2021_Human,Chemokine Receptors Bind Chemokines R-HSA-380108,4/56,6.407404052178028e-05,0.003019693678702,0,0,20.938883034773447,202.174783361383,CXCL10;CXCL9;CCL4;CXCL13
KEGG_2021_Human,Initial Triggering Of Complement R-HSA-166663,3/21,6.941824548740276e-05,0.003019693678702,0,0,44.83108108108108,429.27377737948746,C1QB;C1QA;C1QC
KEGG_2021_Human,G Alpha (I) Signaling Events R-HSA-418594,7/312,0.00019862000078619887,0.0069119760273597,0,0,6.432131147540984,54.82823912047488,CXCL10;CXCL9;GAL;RGS16;UBD;CCL4;CXCL13
KEGG_2021_Human,Regulation Of Complement Cascade R-HSA-977606,3/45,0.0006930588843394041,0.0195566793953699,0,0,19.19015444015444,139.59677487304688,C1QB;C1QA;C1QC
KEGG_2021_Human,Metallothioneins Bind Metals R-HSA-5661231,2/11,0.000786762964181551,0.0195566793953699,0,0,59.004444444444445,421.7391961345213,MT1G;MT1E
KEGG_2021_Human,Peptide Ligand-Binding Receptors R-HSA-375276,5/196,0.0009584869573339272,0.0208470913220129,0,0,7.174229203025014,49.86200211797359,CXCL10;CXCL9;GAL;CCL4;CXCL13
KEGG_2021_Human,Complement Cascade R-HSA-166658,3/55,0.0012464760668206,0.0224812606643759,0,0,15.491943866943869,103.60136539508392,C1QB;C1QA;C1QC
KEGG_2021_Human,Response To Metal Ions R-HSA-5660526,2/14,0.0012920264749641,0.0224812606643759,0,0,44.24666666666667,294.3086228587469,MT1G;MT1E
KEGG_2021_Human,GPCR Ligand Binding R-HSA-500792,7/458,0.001908644326717,0.0301912829862515,0,0,4.317516629711752,27.033534842538355,CXCL10;CXCL9;RAMP2;GAL;UBD;CCL4;CXCL13
KEGG_2021_Human,GPCR Downstream Signaling R-HSA-388396,8/619,0.0025923065930617,0.037588445599396,0,0,3.6646030503569818,21.823470555378734,CXCL10;CXCL9;RAMP2;GAL;RGS16;UBD;CCL4;CXCL13
KEGG_2021_Human,Signaling By GPCR R-HSA-372790,8/689,0.0049509846259877,0.0662670249939904,0,0,3.276000766136756,17.389565081271673,CXCL10;CXCL9;RAMP2;GAL;RGS16;UBD;CCL4;CXCL13
KEGG_2021_Human,Immune System R-HSA-168256,15/1943,0.0066316871075624,0.0824223969082766,0,0,2.258106344532191,11.326426674733758,C1QB;C1QA;VCAM1;S100A1;DAPP1;LYZ;CXCL10;CD8A;CCL4;BCL2;IRF8;VIM;PRSS2;IL12RB2;C1QC
KEGG_2021_Human,Signaling By Interleukins R-HSA-449147,6/453,0.0079993238421007,0.0877934258284826,0,0,3.682011532280934,17.77821807801749,CXCL10;VCAM1;CCL4;BCL2;VIM;IL12RB2
KEGG_2021_Human,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,3/107,0.0081753747197978,0.0877934258284826,0,0,7.725701663201663,37.13457954258208,VCAM1;BCL2;VIM
KEGG_2021_Human,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,5/327,0.0085775186154264,0.0877934258284826,0,0,4.227268806073154,20.115926204463232,CXCL10;CXCL9;GAL;CCL4;CXCL13
KEGG_2021_Human,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,2/41,0.0108867636641719,0.1052387154203285,0,0,13.595897435897436,61.45627851605956,MARCO;JCHAIN
KEGG_2021_Human,Interleukin-10 Signaling R-HSA-6783783,2/45,0.0130143056218329,0.1191836409578389,0,0,12.328682170542637,53.52751451211471,CXCL10;CCL4
KEGG_2021_Human,Cytokine Signaling In Immune System R-HSA-1280215,7/702,0.0183572002952512,0.157803245912856,0,0,2.766618705035971,11.060203987753264,CXCL10;VCAM1;CCL4;BCL2;IRF8;VIM;IL12RB2
KEGG_2021_Human,Intrinsic Pathway For Apoptosis R-HSA-109606,2/55,0.0190452193343102,0.157803245912856,0,0,9.99748427672956,39.59942699800677,CDKN2A;BCL2
KEGG_2021_Human,Signaling By LRP5 Mutants R-HSA-5339717,1/6,0.0228814709747458,0.1809716340729899,0,0,52.41578947368421,197.99686155819643,DKK1
KEGG_2021_Human,Alpha-defensins R-HSA-1462054,1/8,0.030393210313471,0.2124368807154248,0,0,37.43609022556391,130.7843304171733,PRSS2
KEGG_2021_Human,Apoptosis R-HSA-109581,3/178,0.0313834882044093,0.2124368807154248,0,0,4.574826254826255,15.835639288867332,CDKN2A;BCL2;VIM
KEGG_2021_Human,"POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245",1/9,0.0341276784519277,0.2124368807154248,0,0,32.754934210526315,110.63459017539785,DKK1
KEGG_2021_Human,BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453,1/9,0.0341276784519277,0.2124368807154248,0,0,32.754934210526315,110.63459017539785,BCL2
KEGG_2021_Human,SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,2/76,0.0347120746756412,0.2124368807154248,0,0,7.152792792792793,24.03815955472908,NSMCE4A;CDKN2A
KEGG_2021_Human,Amyloid Fiber Formation R-HSA-977225,2/79,0.0372507763126795,0.2124368807154248,0,0,6.873073593073593,22.61297910692913,ODAM;LYZ
KEGG_2021_Human,HDL Remodeling R-HSA-8964058,1/10,0.0378479500125182,0.2124368807154248,0,0,29.114035087719294,95.32454660857232,PLTP
KEGG_2021_Human,Calcitonin-like Ligand Receptors R-HSA-419812,1/10,0.0378479500125182,0.2124368807154248,0,0,29.114035087719294,95.32454660857232,RAMP2
KEGG_2021_Human,RUNX3 Regulates p14-ARF R-HSA-8951936,1/10,0.0378479500125182,0.2124368807154248,0,0,29.114035087719294,95.32454660857232,CDKN2A
KEGG_2021_Human,Interleukin-35 Signaling R-HSA-8984722,1/12,0.045246115804659,0.2163543026445375,0,0,23.818181818181817,73.7324794714548,IL12RB2
KEGG_2021_Human,Scavenging Of Heme From Plasma R-HSA-2168880,1/12,0.045246115804659,0.2163543026445375,0,0,23.818181818181817,73.7324794714548,JCHAIN
KEGG_2021_Human,Caspase-mediated Cleavage Of Cytoskeletal Proteins R-HSA-264870,1/12,0.045246115804659,0.2163543026445375,0,0,23.818181818181817,73.7324794714548,VIM
KEGG_2021_Human,Antimicrobial Peptides R-HSA-6803157,2/89,0.0462026258184757,0.2163543026445375,0,0,6.08,18.694289371399737,LYZ;PRSS2
KEGG_2021_Human,Interferon Gamma Signaling R-HSA-877300,2/89,0.0462026258184757,0.2163543026445375,0,0,6.08,18.694289371399737,VCAM1;IRF8
KEGG_2021_Human,Programmed Cell Death R-HSA-5357801,3/208,0.0463003473150912,0.2163543026445375,0,0,3.899406723796968,11.981339780485444,CDKN2A;BCL2;VIM
KEGG_2021_Human,Signal Transduction R-HSA-162582,15/2465,0.0472497902327151,0.2163543026445375,0,0,1.725444371296906,5.26658604403467,CXCL9;RAMP2;RGS16;CRABP1;CXCL13;DKK1;DLK1;CXCL10;GAL;MPZ;UBD;CCL4;BCL2;VIM;PLTP
KEGG_2021_Human,TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,1/14,0.0525881307391528,0.2346239679131436,0,0,20.15182186234818,59.35245231348692,MPZ
KEGG_2021_Human,Activation Of BAD And Translocation To Mitochondria R-HSA-111447,1/15,0.0562382130645868,0.2386694895911734,0,0,18.711466165413533,53.854571105438765,BCL2
KEGG_2021_Human,Negative Regulation Of TCF-dependent Signaling By WNT Ligand Antagonists R-HSA-3772470,1/15,0.0562382130645868,0.2386694895911734,0,0,18.711466165413533,53.854571105438765,DKK1
KEGG_2021_Human,MyD88 Deficiency (TLR2/4) R-HSA-5602498,1/17,0.0634967886050346,0.2617413811802688,0,0,16.370888157894736,45.13070700420213,S100A1
KEGG_2021_Human,Regulation Of TLR By Endogenous Ligand R-HSA-5686938,1/18,0.0671053857579431,0.2617413811802688,0,0,15.407120743034056,41.62219761611141,S100A1
KEGG_2021_Human,IRAK4 Deficiency (TLR2/4) R-HSA-5603041,1/18,0.0671053857579431,0.2617413811802688,0,0,15.407120743034056,41.62219761611141,S100A1
KEGG_2021_Human,SUMOylation Of Transcription Factors R-HSA-3232118,1/19,0.0707002581349002,0.2617413811802688,0,0,14.550438596491228,38.54856507595181,CDKN2A
KEGG_2021_Human,Scavenging By Class A Receptors R-HSA-3000480,1/19,0.0707002581349002,0.2617413811802688,0,0,14.550438596491228,38.54856507595181,MARCO
KEGG_2021_Human,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,1/19,0.0707002581349002,0.2617413811802688,0,0,14.550438596491228,38.54856507595181,BCL2A1
KEGG_2021_Human,Apoptotic Factor-Mediated Response R-HSA-111471,1/20,0.0742814572247087,0.2692702824395691,0,0,13.78393351800554,35.8367650118558,CDKN2A
KEGG_2021_Human,Inflammasomes R-HSA-622312,1/21,0.0778490343477394,0.2727331599182239,0,0,13.094078947368422,33.42897122939319,BCL2
KEGG_2021_Human,Signaling By Nuclear Receptors R-HSA-9006931,3/260,0.0789174867566502,0.2727331599182239,0,0,3.102218950467978,7.8776272730435055,CRABP1;BCL2;PLTP
KEGG_2021_Human,RA Biosynthesis Pathway R-HSA-5365859,1/22,0.0814030405988153,0.2727331599182239,0,0,12.469924812030076,31.278844284190207,CRABP1
KEGG_2021_Human,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,2/123,0.0815064615847565,0.2727331599182239,0,0,4.364077134986226,10.941059861778916,VCAM1;CD8A
KEGG_2021_Human,RHOBTB1 GTPase Cycle R-HSA-9013422,1/23,0.0849435269348037,0.2788712016350161,0,0,11.902511961722489,29.348840640770707,VIM
KEGG_2021_Human,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,1/24,0.08847054408079,0.2798886303646811,0,0,11.384439359267734,27.608240154776084,CDKN2A
KEGG_2021_Human,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,1/24,0.08847054408079,0.2798886303646811,0,0,11.384439359267734,27.608240154776084,BCL2
KEGG_2021_Human,Extracellular Matrix Organization R-HSA-1474244,3/291,0.1020340546710539,0.297330867073778,0,0,2.763935810810811,6.308541565864361,VCAM1;FBLN1;PRSS2
KEGG_2021_Human,Molecules Associated With Elastic Fibres R-HSA-2129379,1/28,0.1024449292224239,0.297330867073778,0,0,9.695906432748538,22.091443130442507,FBLN1
KEGG_2021_Human,Innate Immune System R-HSA-168249,7/1035,0.1031022750744229,0.297330867073778,0,0,1.8380350194552528,4.176077729350529,C1QB;C1QA;S100A1;BCL2;LYZ;PRSS2;C1QC
KEGG_2021_Human,Activation Of G Protein Gated Potassium Channels R-HSA-1296041,1/29,0.1059053551062263,0.297330867073778,0,0,9.349154135338344,20.99080930838857,UBD
KEGG_2021_Human,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,1/29,0.1059053551062263,0.297330867073778,0,0,9.349154135338344,20.99080930838857,MPZ
KEGG_2021_Human,Activation Of BH3-only Proteins R-HSA-114452,1/30,0.1093526123750557,0.297330867073778,0,0,9.026315789473683,19.976840295907547,BCL2
KEGG_2021_Human,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,1/30,0.1093526123750557,0.297330867073778,0,0,9.026315789473683,19.976840295907547,DKK1
KEGG_2021_Human,Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,1/31,0.1127867504640337,0.297330867073778,0,0,8.725,19.04018715319017,DLK1
KEGG_2021_Human,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,1/31,0.1127867504640337,0.297330867073778,0,0,8.725,19.04018715319017,DAPP1
KEGG_2021_Human,Diseases Associated With TLR Signaling Cascade R-HSA-5602358,1/31,0.1127867504640337,0.297330867073778,0,0,8.725,19.04018715319017,S100A1
KEGG_2021_Human,Oncogene Induced Senescence R-HSA-2559585,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,CDKN2A
KEGG_2021_Human,Striated Muscle Contraction R-HSA-390522,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,VIM
KEGG_2021_Human,Activation Of Matrix Metalloproteinases R-HSA-1592389,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,PRSS2
KEGG_2021_Human,Plasma Lipoprotein Remodeling R-HSA-8963899,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,PLTP
KEGG_2021_Human,Signaling By WNT In Cancer R-HSA-4791275,1/33,0.1196158660641635,0.297330867073778,0,0,8.178865131578947,17.367572997749274,DKK1
KEGG_2021_Human,Inwardly Rectifying K+ Channels R-HSA-1296065,1/35,0.1263930938243751,0.3051169275282777,0,0,7.696981424148607,15.920116462123724,UBD
KEGG_2021_Human,RHOBTB GTPase Cycle R-HSA-9706574,1/35,0.1263930938243751,0.3051169275282777,0,0,7.696981424148607,15.920116462123724,VIM
KEGG_2021_Human,Regulation Of TP53 Degradation R-HSA-6804757,1/36,0.1297623714775434,0.3051169275282777,0,0,7.476691729323308,15.267781433043083,CDKN2A
KEGG_2021_Human,NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,1/36,0.1297623714775434,0.3051169275282777,0,0,7.476691729323308,15.267781433043083,PLTP
KEGG_2021_Human,Regulation Of TP53 Expression And Degradation R-HSA-6806003,1/37,0.1331188228369622,0.3069471662917661,0,0,7.268640350877193,14.65730881251084,CDKN2A
KEGG_2021_Human,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,1/38,0.136462496086846,0.3069471662917661,0,0,7.0718349928876245,14.08501233962965,VIM
KEGG_2021_Human,SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,2/168,0.1367929251507063,0.3069471662917661,0,0,3.1738152610441768,6.313629413379851,NSMCE4A;CDKN2A
KEGG_2021_Human,Transcriptional Regulation By VENTX R-HSA-8853884,1/39,0.1397934392468445,0.3069471662917661,0,0,6.885387811634349,13.547615934309556,CDKN2A
KEGG_2021_Human,Elastic Fibre Formation R-HSA-1566948,1/39,0.1397934392468445,0.3069471662917661,0,0,6.885387811634349,13.547615934309556,FBLN1
KEGG_2021_Human,Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499,1/40,0.1431117001669465,0.3069471662917661,0,0,6.708502024291498,13.042198924118267,UBD
KEGG_2021_Human,Collagen Degradation R-HSA-1442490,1/40,0.1431117001669465,0.3069471662917661,0,0,6.708502024291498,13.042198924118267,PRSS2
KEGG_2021_Human,SUMOylation R-HSA-2990846,2/174,0.1446879341626715,0.3069471662917661,0,0,3.062170542635659,5.919714705086153,NSMCE4A;CDKN2A
KEGG_2021_Human,Signaling By Retinoic Acid R-HSA-5362517,1/41,0.1464173264495206,0.3069471662917661,0,0,6.54046052631579,12.566149753529691,CRABP1
KEGG_2021_Human,Activation Of GABAB Receptors R-HSA-991365,1/42,0.1497103655889228,0.3089664050037394,0,0,6.380616174582799,12.117126677357016,UBD
KEGG_2021_Human,Smooth Muscle Contraction R-HSA-445355,1/43,0.1529908649057995,0.3089664050037394,0,0,6.228383458646617,11.693024262708771,ACTG2
KEGG_2021_Human,Defensins R-HSA-1461973,1/43,0.1529908649057995,0.3089664050037394,0,0,6.228383458646617,11.693024262708771,PRSS2
KEGG_2021_Human,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,1/44,0.156258871496144,0.3089664050037394,0,0,6.083231334149327,11.29194471919019,MPZ
KEGG_2021_Human,Interleukin-12 Signaling R-HSA-9020591,1/44,0.156258871496144,0.3089664050037394,0,0,6.083231334149327,11.29194471919019,IL12RB2
KEGG_2021_Human,NR1H2 And NR1H3-mediated Signaling R-HSA-9024446,1/46,0.1627575941262615,0.317384420002536,0,0,5.812280701754386,10.552156890784309,PLTP
KEGG_2021_Human,Cyclin D Associated Events In G1 R-HSA-69231,1/47,0.1659884035645447,0.317384420002536,0,0,5.685640732265446,10.210485991998636,CDKN2A
KEGG_2021_Human,G Alpha (Z) Signaling Events R-HSA-418597,1/47,0.1659884035645447,0.317384420002536,0,0,5.685640732265446,10.210485991998636,RGS16
KEGG_2021_Human,Muscle Contraction R-HSA-397014,2/196,0.1743793595322649,0.3298044408545011,0,0,2.711890034364261,4.736375947800203,VIM;ACTG2
KEGG_2021_Human,Interferon Signaling R-HSA-913531,2/200,0.1798830098073791,0.3365553086718706,0,0,2.656565656565657,4.557201796283064,VCAM1;IRF8
KEGG_2021_Human,Apoptotic Execution Phase R-HSA-75153,1/52,0.1819587838066104,0.3368173232164917,0,0,5.126934984520124,8.736169451186436,VIM
KEGG_2021_Human,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",1/53,0.1851164478822136,0.3377072380411338,0,0,5.028087044534413,8.481227409392352,BCL2
KEGG_2021_Human,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,1/54,0.1882620809769539,0.3377072380411338,0,0,4.932969215491559,8.237665132225366,CDKN2A
KEGG_2021_Human,Interleukin-12 Family Signaling R-HSA-447115,1/54,0.1882620809769539,0.3377072380411338,0,0,4.932969215491559,8.237665132225366,IL12RB2
KEGG_2021_Human,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1/55,0.1913957282889529,0.3398250685946715,0,0,4.841374269005848,8.004786886335353,BCL2A1
KEGG_2021_Human,Stabilization Of P53 R-HSA-69541,1/56,0.1945174349528001,0.3418791280988609,0,0,4.75311004784689,7.781950904843825,CDKN2A
KEGG_2021_Human,Neurexins And Neuroligins R-HSA-6794361,1/57,0.1976272458474462,0.3438714077745565,0,0,4.667998120300752,7.568564339340113,APBA2
KEGG_2021_Human,GABA Receptor Activation R-HSA-977443,1/59,0.2038113590790191,0.3511205592054389,0,0,4.506578947368421,7.167986118356309,UBD
KEGG_2021_Human,RAB Geranylgeranylation R-HSA-8873719,1/62,0.2129994236149013,0.3633519579313023,0,0,4.284296807592752,6.625518572719858,MPZ
KEGG_2021_Human,p53-Dependent G1 DNA Damage Response R-HSA-69563,1/65,0.2220828186320809,0.3751690334173017,0,0,4.082853618421052,6.143489885539015,CDKN2A
KEGG_2021_Human,Integrin Cell Surface Interactions R-HSA-216083,1/66,0.225087560855222,0.3765888037385445,0,0,4.019838056680162,5.994646987825331,VCAM1
KEGG_2021_Human,G1/S DNA Damage Checkpoints R-HSA-69615,1/67,0.2280808472535965,0.3779625468773885,0,0,3.958732057416268,5.851224184840076,CDKN2A
KEGG_2021_Human,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",1/71,0.2399402944088236,0.3901832824965917,0,0,3.731766917293233,5.326594082559256,PLTP
KEGG_2021_Human,Diseases Of Programmed Cell Death R-HSA-9645723,1/71,0.2399402944088236,0.3901832824965917,0,0,3.731766917293233,5.326594082559256,CDKN2A
KEGG_2021_Human,Interferon Alpha/Beta Signaling R-HSA-909733,1/72,0.2428769450992916,0.391301744882192,0,0,3.679021497405485,5.206552557410358,IRF8
KEGG_2021_Human,Extra-nuclear Estrogen Signaling R-HSA-9009391,1/73,0.2458023961798632,0.3923818067458366,0,0,3.627741228070176,5.090545649743084,BCL2
KEGG_2021_Human,Signaling By NOTCH1 R-HSA-1980143,1/74,0.2487166898804938,0.3934245821745993,0,0,3.5778658976207645,4.978388665370624,DLK1
KEGG_2021_Human,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,1/78,0.2602631278056201,0.4079800381817829,0,0,3.3913192071086806,4.564926354420446,CDKN2A
KEGG_2021_Human,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,1/81,0.2688078455142327,0.4176121885667544,0,0,3.263651315789473,4.287649603559427,CDKN2A
KEGG_2021_Human,Protein-protein Interactions At Synapses R-HSA-6794362,1/88,0.2883685069554467,0.4404778109023002,0,0,3.0,3.7305482361528552,APBA2
KEGG_2021_Human,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,1/89,0.2911203922630145,0.4404778109023002,0,0,2.9657595693779903,3.659801814088919,MPZ
KEGG_2021_Human,ER-Phagosome Pathway R-HSA-1236974,1/89,0.2911203922630145,0.4404778109023002,0,0,2.9657595693779903,3.659801814088919,S100A1
KEGG_2021_Human,Class B/2 (Secretin Family Receptors) R-HSA-373080,1/92,0.299313182926136,0.445132425890151,0,0,2.8675534991324465,3.4590289032710366,RAMP2
KEGG_2021_Human,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,1/92,0.299313182926136,0.445132425890151,0,0,2.8675534991324465,3.4590289032710366,CPM
KEGG_2021_Human,Oxidative Stress Induced Senescence R-HSA-2559580,1/93,0.3020232894313666,0.4453563759411678,0,0,2.836241418764302,3.395693292516925,CDKN2A
KEGG_2021_Human,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.307412501907002,0.4494939103514147,0,0,2.775615901455767,3.2740187570302206,CDKN2A
KEGG_2021_Human,Adaptive Immune System R-HSA-1280218,4/733,0.3121021105974049,0.452548060366237,0,0,1.442696882575117,1.679912125845379,VCAM1;S100A1;CD8A;DAPP1
KEGG_2021_Human,KEAP1-NFE2L2 Pathway R-HSA-9755511,1/100,0.3207065055587057,0.461181255927395,0,0,2.6347687400318978,2.996335121708695,CDKN2A
KEGG_2021_Human,Potassium Channels R-HSA-1296071,1/102,0.3259533025116196,0.4648842183362443,0,0,2.5823345492443983,2.8948000037910844,UBD
KEGG_2021_Human,Antigen processing-Cross Presentation R-HSA-1236975,1/104,0.3311600959427814,0.4684703796263737,0,0,2.531936637710782,2.798178249543496,S100A1
KEGG_2021_Human,Signaling By B Cell Receptor (BCR) R-HSA-983705,1/109,0.3440040340419064,0.4788536153863337,0,0,2.4141081871345027,2.5760994207711607,DAPP1
KEGG_2021_Human,Degradation Of Extracellular Matrix R-HSA-1474228,1/109,0.3440040340419064,0.4788536153863337,0,0,2.4141081871345027,2.5760994207711607,PRSS2
KEGG_2021_Human,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,1/112,0.3515932214122483,0.4855334962359619,0,0,2.34850640113798,2.454847693044528,S100A1
KEGG_2021_Human,Estrogen-dependent Gene Expression R-HSA-9018519,1/119,0.3689659546930258,0.5055124103668228,0,0,2.208407671721677,2.201894863067357,BCL2
KEGG_2021_Human,Rab Regulation Of Trafficking R-HSA-9007101,1/122,0.3762700161296307,0.5114920531762168,0,0,2.153327533710309,2.1047662624875745,MPZ
KEGG_2021_Human,Transcriptional Regulation By TP53 R-HSA-3700989,2/354,0.3966537168787027,0.5322863579945439,0,0,1.4826515151515152,1.3709954441944698,CDKN2A;MPZ
KEGG_2021_Human,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,1/131,0.3976852099959236,0.5322863579945439,0,0,2.00334008097166,1.847268902960126,RAMP2
KEGG_2021_Human,Cell Surface Interactions At Vascular Wall R-HSA-202733,1/134,0.4046610469238601,0.5374887188148981,0,0,1.9578551642263555,1.7712823029064495,JCHAIN
KEGG_2021_Human,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.418374355612485,0.5514934687619121,0,0,1.8727754638394547,1.6318965735376425,S100A1
KEGG_2021_Human,Mitotic G1 Phase And G1/S Transition R-HSA-453279,1/147,0.4339795399695241,0.5677627064262948,0,0,1.782354001441961,1.4878340635524452,CDKN2A
KEGG_2021_Human,Neuronal System R-HSA-112316,2/386,0.4394080610237561,0.5705746464039818,0,0,1.356875,1.1157946410299162,UBD;APBA2
KEGG_2021_Human,Vesicle-mediated Transport R-HSA-5653656,3/637,0.4460359207668669,0.5719302816420124,0,0,1.233417171114332,0.995806495039963,MARCO;MPZ;JCHAIN
KEGG_2021_Human,G Alpha (S) Signaling Events R-HSA-418555,1/153,0.4470259672604235,0.5719302816420124,0,0,1.7114785318559558,1.3779774183729532,RAMP2
KEGG_2021_Human,Regulation Of TP53 Activity R-HSA-5633007,1/157,0.4555582280478651,0.5785922020461938,0,0,1.6672570850202428,1.3108504343088576,CDKN2A
KEGG_2021_Human,Toll-like Receptor Cascades R-HSA-168898,1/162,0.4660410169345321,0.5869203959160059,0,0,1.6150702844066689,1.23307649258811,S100A1
KEGG_2021_Human,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,1/165,0.4722348013117288,0.5869203959160059,0,0,1.585285622593068,1.1894064429633455,RAMP2
KEGG_2021_Human,Cellular Senescence R-HSA-2559583,1/165,0.4722348013117288,0.5869203959160059,0,0,1.585285622593068,1.1894064429633455,CDKN2A
KEGG_2021_Human,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,2/424,0.4880128151865947,0.6022285804430317,0,0,1.232290679304897,0.8840621083159943,BCL2A1;DKK1
KEGG_2021_Human,RAC1 GTPase Cycle R-HSA-9013149,1/178,0.4982651912860242,0.6105503048152691,0,0,1.467885816235504,1.0225627729927074,MPZ
KEGG_2021_Human,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,1/182,0.5060165483588742,0.6106971299326102,0,0,1.435155568479209,0.9776077461122028,UBD
KEGG_2021_Human,Cellular Response To Chemical Stress R-HSA-9711123,1/182,0.5060165483588742,0.6106971299326102,0,0,1.435155568479209,0.9776077461122028,CDKN2A
